****** Levels
 -1.9364 -1.9404 -1.9221 -1.8502 -1.6552 -1.3252 -0.9375 -0.5813 -0.2971 -0.0998
  0.0228  0.0960  0.1470  0.1808  0.1762  0.1072 -0.0363 -0.2318 -0.3790 -0.3580
 -0.2264 -0.1129 -0.0632 -0.0774 -0.1784 -0.1918 -0.1798 -0.1657 -0.1197 -0.0396
  0.0559  0.0992  0.1736  0.1741  0.0655  0.0286  0.0336  0.0861  0.3089  0.4599
  0.5823  0.6550  0.6828  0.6842  0.6700  0.6282  0.5424  0.4258  0.3434  0.3158
  0.3578  0.3736  0.3189  0.1788 -0.3397 -0.3687 -0.3467 -0.0930  0.0068  0.0436
  0.0131 -0.1533 -0.1871 -0.1567 -0.1117 -0.0846 -0.0806 -0.0983 -0.0989 -0.0851
 -0.0390 -0.0265 -0.1616 -0.8774 -1.4554 -2.1569
  16  49   1    174      0      0      0   3.000E-19   0.000E+00
 -0.0585 -0.0520 -0.0455 -0.0391 -0.0326 -0.0261 -0.0132 -0.0067 -0.0003  0.0062
  0.0127  0.0191  0.0256  0.0321  0.0385  0.0450  0.0515  0.0579  0.0644  0.0709
  0.0773  0.0838  0.0903  0.0967  0.1032  0.1161  0.1226  0.1291  0.1420  0.1485
  0.1549  0.1679  0.2325  0.3036  0.3489  0.3554  0.3748  0.3812  0.3877  0.3942
  0.4006  0.4071  0.4200  0.4265  0.4330  0.4394  0.4459  0.4524  0.4588  0.4653
  0.4718  0.5170  0.5235  0.5300  0.5364  0.5429  0.5493  0.5558  0.5623  0.5687
  0.5817  0.5881  0.5946  0.6075  0.6140  0.6205  0.6269  0.6334  0.6399  0.6463
  0.6722  0.8662  1.1701  1.3463
 -2.0168 -2.0738 -2.1128 -2.0778 -1.8869 -1.5282 -0.6496 -0.2250  0.1629  0.4853
  0.7211  0.8589  0.8945  0.8291  0.6648  0.4075  0.0811 -0.1887 -0.1335  0.1081
  0.3022  0.4015  0.4155  0.3830  0.3672  0.4359  0.4388  0.4010  0.2841  0.2446
  0.2301  0.2334  0.1552  0.0138 -0.0586 -0.0016  0.2634  0.3759  0.4248  0.4000
