
 line no. 1   He I  4471.500    table no. 1  ne = 1.0E+13   nwl= 47

     -4.00  1.33E-02  1.16E-02  1.08E-02  1.07E-02
     -2.00  1.41E-02  1.23E-02  1.15E-02  1.15E-02
      0.00  1.48E-02  1.27E-02  1.18E-02  1.19E-02
      2.00  1.48E-02  1.27E-02  1.18E-02  1.19E-02
      4.00  1.44E-02  1.24E-02  1.15E-02  1.15E-02
      6.00  1.34E-02  1.19E-02  1.11E-02  1.09E-02
      8.00  1.33E-02  1.15E-02  1.06E-02  1.04E-02
     10.00  1.25E-02  1.10E-02  1.02E-02  9.96E-03
     12.00  1.18E-02  1.05E-02  9.79E-03  9.57E-03
     14.00  1.11E-02  1.00E-02  9.41E-03  9.22E-03
     16.00  1.05E-02  9.56E-03  9.05E-03  8.90E-03
     18.00  9.83E-03  9.09E-03  8.69E-03  8.59E-03
     20.00  9.19E-03  8.62E-03  8.33E-03  8.29E-03
     22.00  8.52E-03  8.15E-03  7.97E-03  7.97E-03
     24.00  7.92E-03  7.68E-03  7.59E-03  7.64E-03
     26.00  7.33E-03  7.22E-03  7.21E-03  7.30E-03
     28.00  9.35E-03  6.76E-03  6.83E-03  9.64E-03
     30.00  6.22E-03  6.33E-03  6.45E-03  6.58E-03
     32.00  5.73E-03  5.91E-03  6.07E-03  6.21E-03
     38.00  4.48E-03  4.79E-03  5.02E-03  5.16E-03
     44.00  3.53E-03  3.87E-03  4.11E-03  4.23E-03
     50.00  2.82E-03  3.14E-03  3.36E-03  3.46E-03
     56.00  2.25E-03  2.55E-03  2.75E-03  2.82E-03
     62.00  1.83E-03  2.09E-03  2.26E-03  2.31E-03
     68.00  1.53E-03  1.74E-03  1.87E-03  1.90E-03
     74.00  1.28E-03  1.46E-03  1.57E-03  1.59E-03
     80.00  1.07E-03  1.24E-03  1.34E-03  1.35E-03

 line no. 1   He I  4387.930    table no. 8  ne = 3.0E+17   nwl= 49

   -120.00  8.86E-04  1.13E-03  1.31E-03  1.38E-03
   -114.00  9.99E-04  1.24E-03  1.42E-03  1.50E-03
   -108.00  1.10E-03  1.36E-03  1.55E-03  1.63E-03
   -102.00  1.24E-03  1.50E-03  1.69E-03  1.78E-03
    -96.00  1.39E-03  1.66E-03  1.85E-03  1.93E-03
    -90.00  1.56E-03  1.83E-03  2.02E-03  2.10E-03
    -84.00  1.79E-03  2.03E-03  2.20E-03  2.28E-03
    -78.00  2.02E-03  2.25E-03  2.41E-03  2.48E-03
    -72.00  2.32E-03  2.50E-03  2.62E-03  2.67E-03
    -66.00  2.67E-03  2.77E-03  2.84E-03  2.88E-03
    -60.00  3.08E-03  3.07E-03  3.07E-03  3.08E-03
    -54.00  3.52E-03  3.38E-03  3.30E-03  3.28E-03
    -48.00  3.98E-03  3.70E-03  3.53E-03  3.46E-03
    -42.00  4.54E-03  4.03E-03  3.74E-03  3.63E-03
    -36.00  5.11E-03  4.36E-03  3.95E-03  3.80E-03
    -30.00  5.61E-03  4.68E-03  4.17E-03  3.97E-03
    -24.00  6.14E-03  5.02E-03  4.42E-03  4.19E-03
    -18.00  6.80E-03  5.44E-03  4.74E-03  4.50E-03
    -12.00  7.63E-03  5.97E-03  5.15E-03  4.90E-03
    -10.00  7.97E-03  6.17E-03  5.30E-03  5.05E-03
     -8.00  8.33E-03  6.38E-03  5.45E-03  5.19E-03
     -6.00  8.70E-03  6.57E-03  5.58E-03  5.33E-03
     -4.00  9.01E-03  6.74E-03  5.70E-03  5.45E-03
     -2.00  9.29E-03  6.88E-03  5.79E-03  5.54E-03
      0.00  9.41E-03  6.96E-03  5.85E-03  5.59E-03
      2.00  9.47E-03  6.99E-03  5.87E-03  5.61E-03
      4.00  9.45E-03  6.97E-03  5.85E-03  5.59E-03
      6.00  9.28E-03  6.90E-03  5.81E-03  5.54E-03
      8.00  9.09E-03  6.79E-03  5.73E-03  5.46E-03
     10.00  8.83E-03  6.66E-03  5.64E-03  5.36E-03
     12.00  8.56E-03  6.51E-03  5.53E-03  5.25E-03
     18.00  7.73E-03  6.01E-03  5.16E-03  4.89E-03
     24.00  6.94E-03  5.54E-03  4.82E-03  4.57E-03
     30.00  6.19E-03  5.11E-03  4.53E-03  4.31E-03
     36.00  5.46E-03  4.69E-03  4.26E-03  4.09E-03
     42.00  4.80E-03  4.29E-03  4.00E-03  3.89E-03
     48.00  4.13E-03  3.88E-03  3.73E-03  3.67E-03
     54.00  3.56E-03  3.50E-03  3.46E-03  3.44E-03
     60.00  3.05E-03  3.13E-03  3.18E-03  3.20E-03
     66.00  2.63E-03  2.80E-03  2.91E-03  2.95E-03
     72.00  2.25E-03  2.49E-03  2.65E-03  2.71E-03
     78.00  1.94E-03  2.22E-03  2.41E-03  2.48E-03
     84.00  1.69E-03  1.98E-03  2.18E-03  2.26E-03
     90.00  1.45E-03  1.76E-03  1.98E-03  2.06E-03
     96.00  1.29E-03  1.58E-03  1.79E-03  1.87E-03
    102.00  1.12E-03  1.41E-03  1.62E-03  1.70E-03
    108.00  9.93E-04  1.27E-03  1.47E-03  1.54E-03
    114.00  8.91E-04  1.15E-03  1.34E-03  1.41E-03
    120.00  7.93E-04  1.04E-03  1.22E-03  1.28E-03

 line no. 2   He I  4026.189    table no. 1  ne = 1.0E+14   nwl= 49

     -1.60  1.15E-02  1.12E-02  1.12E-02  1.20E-02
     -1.50  1.35E-02  1.30E-02  1.26E-02  1.27E-02
     -1.40  1.62E-02  1.56E-02  1.51E-02  1.50E-02
     -1.30  2.00E-02  1.96E-02  1.93E-02  1.96E-02
     -1.25  2.24E-02  2.23E-02  2.24E-02  2.29E-02
     -1.20  2.55E-02  2.57E-02  2.62E-02  2.68E-02
     -1.15  2.91E-02  2.98E-02  3.04E-02  3.06E-02
     -1.10  3.32E-02  3.40E-02  3.46E-02  3.40E-02
     -1.05  3.70E-02  3.77E-02  3.76E-02  3.64E-02
     -1.00  3.99E-02  3.98E-02  3.86E-02  3.76E-02
     -0.95  4.02E-02  3.90E-02  3.73E-02  3.87E-02
     -0.90  3.61E-02  3.52E-02  3.52E-02  4.22E-02
     -0.85  3.14E-02  3.19E-02  3.66E-02  5.21E-02
     -0.80  3.42E-02  3.68E-02  4.94E-02  7.20E-02
     -0.75  5.22E-02  6.22E-02  8.29E-02  1.03E-01
     -0.70  1.07E-01  1.24E-01  1.39E-01  1.41E-01
     -0.65  2.14E-01  2.15E-01  2.01E-01  1.77E-01
     -0.60  2.96E-01  2.75E-01  2.39E-01  1.98E-01
     -0.55  2.60E-01  2.55E-01  2.32E-01  1.99E-01
     -0.50  1.74E-01  1.87E-01  1.93E-01  1.83E-01
     -0.45  1.26E-01  1.34E-01  1.48E-01  1.59E-01
     -0.40  1.10E-01  1.10E-01  1.18E-01  1.40E-01
     -0.35  1.07E-01  1.04E-01  1.06E-01  1.40E-01
     -0.30  1.16E-01  1.11E-01  1.16E-01  1.79E-01
     -0.25  1.42E-01  1.37E-01  1.60E-01  2.84E-01
     -0.20  2.01E-01  2.08E-01  2.87E-01  4.90E-01
     -0.15  3.44E-01  4.03E-01  5.82E-01  8.19E-01
     -0.10  7.46E-01  9.13E-01  1.13E+00  1.25E+00
     -0.05  1.80E+00  1.88E+00  1.86E+00  1.71E+00
      0.00  3.24E+00  2.90E+00  2.50E+00  2.07E+00
      0.05  3.45E+00  3.14E+00  2.70E+00  2.22E+00
      0.10  2.40E+00  2.50E+00  2.42E+00  2.12E+00
      0.15  1.55E+00  1.72E+00  1.86E+00  1.82E+00
      0.20  1.13E+00  1.18E+00  1.32E+00  1.43E+00
      0.25  7.82E-01  8.10E-01  8.95E-01  1.05E+00
      0.30  4.84E-01  5.22E-01  5.90E-01  7.29E-01
      0.35  3.06E-01  3.29E-01  3.81E-01  4.89E-01
      0.40  2.11E-01  2.18E-01  2.47E-01  3.23E-01
      0.45  1.54E-01  1.55E-01  1.68E-01  2.14E-01
      0.50  1.18E-01  1.16E-01  1.20E-01  1.46E-01
      0.55  9.36E-02  9.09E-02  9.11E-02  1.03E-01
      0.60  7.61E-02  7.31E-02  7.16E-02  7.66E-02
      0.65  6.30E-02  6.01E-02  5.79E-02  5.94E-02
      0.70  5.30E-02  5.02E-02  4.80E-02  4.78E-02
      0.75  4.52E-02  4.27E-02  4.05E-02  3.95E-02
      0.80  3.91E-02  3.69E-02  3.48E-02  3.35E-02
      0.85  3.42E-02  3.22E-02  3.03E-02  2.90E-02
      0.90  3.02E-02  2.84E-02  2.67E-02  2.56E-02
      1.00  2.39E-02  2.26E-02  2.14E-02  2.08E-02

 line no. 2   He I  4026.189    table no. 2  ne = 3.0E+14   nwl= 50

     -3.00  7.44E-03  7.08E-03  6.63E-03  6.12E-03
     -2.50  1.14E-02  1.09E-02  1.02E-02  9.44E-03
     -2.20  1.58E-02  1.52E-02  1.45E-02  1.36E-02
     -2.10  1.77E-02  1.72E-02  1.65E-02  1.56E-02
     -2.00  2.01E-02  1.96E-02  1.89E-02  1.80E-02
     -1.90  2.29E-02  2.25E-02  2.18E-02  2.10E-02
     -1.80  2.63E-02  2.59E-02  2.53E-02  2.46E-02
     -1.70  3.04E-02  3.02E-02  2.96E-02  2.89E-02
     -1.60  3.53E-02  3.53E-02  3.48E-02  3.41E-02
     -1.50  4.14E-02  4.16E-02  4.12E-02  4.05E-02
     -1.40  4.89E-02  4.93E-02  4.90E-02  4.85E-02
     -1.30  5.79E-02  5.89E-02  5.90E-02  5.81E-02
     -1.20  6.78E-02  6.93E-02  6.92E-02  6.69E-02
     -1.10  7.55E-02  7.61E-02  7.46E-02  7.09E-02
     -1.00  7.62E-02  7.44E-02  7.16E-02  7.02E-02
     -0.90  7.37E-02  7.09E-02  7.08E-02  8.04E-02
     -0.80  1.00E-01  9.96E-02  1.09E-01  1.36E-01
     -0.70  2.15E-01  2.28E-01  2.46E-01  2.56E-01
     -0.60  4.28E-01  4.34E-01  4.12E-01  3.67E-01
     -0.50  3.72E-01  3.89E-01  3.90E-01  3.65E-01
     -0.40  2.46E-01  2.47E-01  2.58E-01  2.78E-01
     -0.30  2.23E-01  2.08E-01  2.06E-01  2.38E-01
     -0.20  3.19E-01  2.97E-01  3.00E-01  3.52E-01
     -0.10  6.49E-01  6.31E-01  6.40E-01  6.75E-01
      0.00  1.29E+00  1.24E+00  1.18E+00  1.10E+00
      0.10  1.49E+00  1.49E+00  1.44E+00  1.33E+00
      0.20  1.13E+00  1.18E+00  1.22E+00  1.21E+00
      0.30  7.60E-01  7.99E-01  8.49E-01  9.01E-01
      0.40  4.88E-01  5.10E-01  5.43E-01  5.95E-01
      0.50  3.15E-01  3.26E-01  3.43E-01  3.77E-01
      0.60  2.16E-01  2.19E-01  2.26E-01  2.43E-01
      0.70  1.55E-01  1.56E-01  1.57E-01  1.64E-01
      0.80  1.16E-01  1.15E-01  1.15E-01  1.16E-01
      0.90  8.90E-02  8.76E-02  8.61E-02  8.59E-02
      1.00  7.03E-02  6.85E-02  6.65E-02  6.52E-02
      1.10  5.64E-02  5.46E-02  5.25E-02  5.07E-02
      1.20  4.60E-02  4.42E-02  4.22E-02  4.03E-02
      1.30  3.81E-02  3.65E-02  3.45E-02  3.27E-02
      1.40  3.21E-02  3.05E-02  2.88E-02  2.70E-02
      1.50  2.73E-02  2.60E-02  2.43E-02  2.26E-02
      1.60  2.36E-02  2.24E-02  2.09E-02  1.93E-02
      1.70  2.06E-02  1.95E-02  1.81E-02  1.67E-02
      1.80  1.82E-02  1.72E-02  1.59E-02  1.46E-02
      1.90  1.63E-02  1.53E-02  1.41E-02  1.29E-02
      2.00  1.46E-02  1.37E-02  1.27E-02  1.16E-02
      2.10  1.32E-02  1.24E-02  1.14E-02  1.04E-02
      2.30  1.10E-02  1.03E-02  9.49E-03  8.65E-03
      2.50  9.23E-03  8.66E-03  7.99E-03  7.30E-03
      2.80  7.15E-03  6.70E-03  6.21E-03  5.70E-03
      3.00  5.96E-03  5.59E-03  5.18E-03  4.79E-03

 line no. 2   He I  4026.189    table no. 3  ne = 1.0E+15   nwl= 50

     -4.00  1.25E-02  1.21E-02  1.16E-02  1.09E-02
     -3.60  1.59E-02  1.56E-02  1.50E-02  1.42E-02
     -3.04  1.82E-02  1.79E-02  1.73E-02  1.65E-02
     -3.20  1.75E-02  1.72E-02  1.66E-02  1.58E-02
     -3.00  2.45E-02  2.44E-02  2.38E-02  2.29E-02
     -2.80  2.88E-02  2.89E-02  2.84E-02  2.76E-02
     -2.60  3.42E-02  3.45E-02  3.42E-02  3.35E-02
     -2.40  4.10E-02  4.17E-02  4.16E-02  4.11E-02
     -2.20  4.95E-02  5.06E-02  5.09E-02  5.05E-02
     -2.00  5.98E-02  6.15E-02  6.21E-02  6.20E-02
     -1.90  6.58E-02  6.77E-02  6.85E-02  6.85E-02
     -1.80  7.22E-02  7.43E-02  7.52E-02  7.51E-02
     -1.70  7.88E-02  8.09E-02  8.18E-02  8.16E-02
     -1.60  8.56E-02  8.74E-02  8.80E-02  8.74E-02
     -1.50  9.20E-02  9.32E-02  9.31E-02  9.18E-02
     -1.40  9.77E-02  9.79E-02  9.66E-02  9.42E-02
     -1.30  1.03E-01  1.01E-01  9.80E-02  9.43E-02
     -1.20  1.07E-01  1.03E-01  9.83E-02  9.35E-02
     -1.10  1.14E-01  1.08E-01  1.01E-01  9.61E-02
     -1.00  1.29E-01  1.21E-01  1.14E-01  1.10E-01
     -0.90  1.61E-01  1.54E-01  1.49E-01  1.50E-01
     -0.80  2.24E-01  2.23E-01  2.23E-01  2.31E-01
     -0.70  3.20E-01  3.31E-01  3.41E-01  3.45E-01
     -0.60  4.02E-01  4.26E-01  4.42E-01  4.38E-01
     -0.50  4.01E-01  4.23E-01  4.42E-01  4.43E-01
     -0.40  3.46E-01  3.51E-01  3.60E-01  3.71E-01
     -0.30  3.06E-01  2.93E-01  2.86E-01  2.93E-01
     -0.20  3.07E-01  2.83E-01  2.65E-01  2.61E-01
     -0.10  3.46E-01  3.18E-01  2.97E-01  2.86E-01
      0.00  4.03E-01  3.79E-01  3.60E-01  3.48E-01
      0.10  4.50E-01  4.34E-01  4.25E-01  4.16E-01
      0.20  4.66E-01  4.61E-01  4.63E-01  4.63E-01
      0.30  4.49E-01  4.54E-01  4.65E-01  4.75E-01
      0.40  4.11E-01  4.22E-01  4.38E-01  4.54E-01
      0.50  3.63E-01  3.77E-01  3.95E-01  4.14E-01
      0.60  3.14E-01  3.28E-01  3.46E-01  3.64E-01
      0.70  2.69E-01  2.82E-01  2.97E-01  3.13E-01
      0.80  2.29E-01  2.40E-01  2.52E-01  2.65E-01
      0.90  1.95E-01  2.04E-01  2.13E-01  2.23E-01
      1.00  1.66E-01  1.73E-01  1.80E-01  1.87E-01
      1.20  1.23E-01  1.27E-01  1.30E-01  1.33E-01
      1.40  9.22E-02  9.45E-02  9.58E-02  9.65E-02
      1.60  7.09E-02  7.20E-02  7.21E-02  7.16E-02
      1.80  5.57E-02  5.61E-02  5.55E-02  5.44E-02
      2.00  4.46E-02  4.46E-02  4.38E-02  4.25E-02
      2.20  3.64E-02  3.62E-02  3.53E-02  3.41E-02
      2.60  2.54E-02  2.50E-02  2.42E-02  2.33E-02
      3.00  1.84E-02  1.80E-02  1.73E-02  1.65E-02
      3.40  1.39E-02  1.35E-02  1.29E-02  1.22E-02
      3.80  1.08E-02  1.04E-02  9.88E-03  9.26E-03

 line no. 2   He I  4026.189    table no. 4  ne = 3.0E+15   nwl= 49

     -7.80  7.97E-03  7.82E-03  7.52E-03  7.09E-03
     -7.20  9.52E-03  9.40E-03  9.09E-03  8.61E-03
     -6.60  1.16E-02  1.15E-02  1.12E-02  1.07E-02
     -6.00  1.44E-02  1.44E-02  1.41E-02  1.35E-02
     -5.40  1.84E-02  1.83E-02  1.80E-02  1.75E-02
     -4.80  2.36E-02  2.37E-02  2.35E-02  2.30E-02
     -4.20  3.07E-02  3.12E-02  3.13E-02  3.10E-02
     -3.60  4.09E-02  4.20E-02  4.25E-02  4.24E-02
     -3.40  4.52E-02  4.63E-02  4.69E-02  4.70E-02
     -3.20  5.01E-02  5.11E-02  5.17E-02  5.19E-02
     -3.00  5.47E-02  5.61E-02  5.69E-02  5.71E-02
     -2.80  6.02E-02  6.15E-02  6.23E-02  6.26E-02
     -2.60  6.62E-02  6.70E-02  6.75E-02  6.77E-02
     -2.40  7.20E-02  7.23E-02  7.23E-02  7.20E-02
     -2.20  7.81E-02  7.75E-02  7.67E-02  7.57E-02
     -2.00  8.46E-02  8.25E-02  8.04E-02  7.83E-02
     -1.80  9.14E-02  8.77E-02  8.40E-02  8.03E-02
     -1.60  1.00E-01  9.50E-02  8.96E-02  8.42E-02
     -1.40  1.12E-01  1.07E-01  1.01E-01  9.38E-02
     -1.20  1.35E-01  1.30E-01  1.24E-01  1.17E-01
     -1.00  1.72E-01  1.70E-01  1.68E-01  1.66E-01
     -0.80  2.15E-01  2.23E-01  2.32E-01  2.42E-01
     -0.60  2.35E-01  2.52E-01  2.71E-01  2.92E-01
     -0.40  2.23E-01  2.32E-01  2.44E-01  2.60E-01
     -0.20  1.98E-01  1.93E-01  1.92E-01  1.95E-01
      0.00  1.78E-01  1.69E-01  1.62E-01  1.57E-01
      0.20  1.69E-01  1.60E-01  1.53E-01  1.48E-01
      0.40  1.64E-01  1.58E-01  1.54E-01  1.52E-01
      0.60  1.58E-01  1.55E-01  1.54E-01  1.55E-01
      0.80  1.49E-01  1.50E-01  1.52E-01  1.55E-01
      1.00  1.39E-01  1.41E-01  1.45E-01  1.51E-01
      1.20  1.26E-01  1.30E-01  1.35E-01  1.41E-01
      1.40  1.14E-01  1.18E-01  1.23E-01  1.29E-01
      1.60  1.01E-01  1.06E-01  1.11E-01  1.16E-01
      1.80  8.95E-02  9.36E-02  9.81E-02  1.03E-01
      2.00  7.84E-02  8.25E-02  8.64E-02  9.01E-02
      2.20  6.92E-02  7.27E-02  7.59E-02  7.87E-02
      2.40  6.11E-02  6.41E-02  6.67E-02  6.88E-02
      2.60  5.41E-02  5.66E-02  5.86E-02  6.00E-02
      2.80  4.77E-02  4.99E-02  5.15E-02  5.24E-02
      3.00  4.24E-02  4.41E-02  4.52E-02  4.57E-02
      3.20  3.76E-02  3.90E-02  3.98E-02  4.00E-02
      3.60  2.97E-02  3.07E-02  3.10E-02  3.06E-02
      4.20  2.18E-02  2.20E-02  2.18E-02  2.12E-02
      4.80  1.63E-02  1.64E-02  1.61E-02  1.54E-02
      5.40  1.28E-02  1.26E-02  1.22E-02  1.16E-02
      6.00  1.00E-02  9.87E-03  9.48E-03  8.90E-03
      6.60  8.00E-03  7.90E-03  7.56E-03  7.01E-03
      7.80  5.49E-03  5.33E-03  5.04E-03  4.64E-03

 line no. 2   He I  4026.189    table no. 5  ne = 1.0E+16   nwl= 49

    -18.00  3.78E-03  3.80E-03  3.71E-03  3.52E-03
    -16.00  4.88E-03  4.95E-03  4.87E-03  4.65E-03
    -14.00  6.57E-03  6.69E-03  6.62E-03  6.37E-03
    -12.00  9.10E-03  9.34E-03  9.33E-03  9.07E-03
    -11.00  1.10E-02  1.12E-02  1.12E-02  1.10E-02
    -10.00  1.31E-02  1.35E-02  1.36E-02  1.34E-02
     -9.50  1.46E-02  1.50E-02  1.51E-02  1.49E-02
     -9.00  1.61E-02  1.66E-02  1.68E-02  1.67E-02
     -8.50  1.77E-02  1.84E-02  1.87E-02  1.86E-02
     -8.00  1.99E-02  2.05E-02  2.08E-02  2.08E-02
     -7.50  2.21E-02  2.28E-02  2.32E-02  2.33E-02
     -7.00  2.49E-02  2.55E-02  2.59E-02  2.61E-02
     -6.50  2.76E-02  2.84E-02  2.89E-02  2.91E-02
     -6.00  3.07E-02  3.15E-02  3.20E-02  3.22E-02
     -5.50  3.43E-02  3.48E-02  3.52E-02  3.55E-02
     -5.00  3.80E-02  3.83E-02  3.85E-02  3.86E-02
     -4.50  4.21E-02  4.19E-02  4.17E-02  4.15E-02
     -4.00  4.63E-02  4.55E-02  4.48E-02  4.42E-02
     -3.50  5.12E-02  4.94E-02  4.79E-02  4.67E-02
     -3.00  5.65E-02  5.41E-02  5.19E-02  4.99E-02
     -2.50  6.33E-02  6.06E-02  5.80E-02  5.55E-02
     -2.00  7.31E-02  7.06E-02  6.84E-02  6.65E-02
     -1.50  8.57E-02  8.48E-02  8.50E-02  8.63E-02
     -1.00  9.49E-02  9.74E-02  1.02E-01  1.09E-01
     -0.50  9.51E-02  9.62E-02  1.01E-01  1.10E-01
      0.00  8.39E-02  8.25E-02  8.34E-02  8.67E-02
      0.50  7.18E-02  6.90E-02  6.72E-02  6.63E-02
      1.00  6.36E-02  6.07E-02  5.85E-02  5.69E-02
      1.50  5.85E-02  5.60E-02  5.44E-02  5.36E-02
      2.00  5.41E-02  5.26E-02  5.20E-02  5.23E-02
      2.50  4.98E-02  4.92E-02  4.95E-02  5.07E-02
      3.00  4.49E-02  4.53E-02  4.63E-02  4.79E-02
      3.50  4.02E-02  4.11E-02  4.24E-02  4.41E-02
      4.00  3.58E-02  3.68E-02  3.81E-02  3.97E-02
      4.50  3.13E-02  3.25E-02  3.38E-02  3.52E-02
      5.00  2.74E-02  2.86E-02  2.97E-02  3.07E-02
      5.50  2.39E-02  2.50E-02  2.59E-02  2.66E-02
      6.00  2.09E-02  2.19E-02  2.26E-02  2.30E-02
      6.50  1.83E-02  1.91E-02  1.96E-02  1.98E-02
      7.00  1.59E-02  1.67E-02  1.71E-02  1.71E-02
      7.50  1.41E-02  1.47E-02  1.49E-02  1.47E-02
      8.00  1.25E-02  1.29E-02  1.30E-02  1.28E-02
      9.00  9.74E-03  1.01E-02  1.01E-02  9.74E-03
     10.00  7.86E-03  8.02E-03  7.92E-03  7.57E-03
     11.00  6.42E-03  6.51E-03  6.38E-03  6.04E-03
     12.00  5.32E-03  5.38E-03  5.24E-03  4.92E-03
     14.00  3.81E-03  3.84E-03  3.71E-03  3.44E-03
     16.00  2.90E-03  2.88E-03  2.76E-03  2.55E-03
     18.00  2.26E-03  2.24E-03  2.14E-03  1.97E-03

 line no. 2   He I  4026.189    table no. 6  ne = 3.0E+16   nwl= 49

    -30.00  3.12E-03  3.28E-03  3.33E-03  3.26E-03
    -26.00  4.19E-03  4.44E-03  4.54E-03  4.48E-03
    -22.00  5.85E-03  6.20E-03  6.37E-03  6.34E-03
    -21.00  6.34E-03  6.75E-03  6.96E-03  6.95E-03
    -20.00  7.02E-03  7.42E-03  7.63E-03  7.63E-03
    -19.00  7.64E-03  8.11E-03  8.37E-03  8.40E-03
    -18.00  8.54E-03  8.96E-03  9.20E-03  9.25E-03
    -17.00  9.40E-03  9.83E-03  1.01E-02  1.02E-02
    -16.00  1.04E-02  1.09E-02  1.12E-02  1.13E-02
    -15.00  1.13E-02  1.20E-02  1.24E-02  1.25E-02
    -14.00  1.29E-02  1.33E-02  1.36E-02  1.38E-02
    -13.00  1.40E-02  1.46E-02  1.50E-02  1.52E-02
    -12.00  1.60E-02  1.62E-02  1.64E-02  1.66E-02
    -11.00  1.75E-02  1.77E-02  1.79E-02  1.81E-02
    -10.00  1.95E-02  1.94E-02  1.94E-02  1.95E-02
     -9.00  2.12E-02  2.10E-02  2.09E-02  2.09E-02
     -8.00  2.37E-02  2.28E-02  2.23E-02  2.22E-02
     -7.00  2.55E-02  2.45E-02  2.38E-02  2.34E-02
     -6.00  2.86E-02  2.67E-02  2.55E-02  2.49E-02
     -5.00  3.07E-02  2.89E-02  2.77E-02  2.70E-02
     -4.00  3.41E-02  3.20E-02  3.07E-02  3.01E-02
     -3.00  3.76E-02  3.55E-02  3.46E-02  3.48E-02
     -2.00  4.17E-02  3.90E-02  3.85E-02  4.01E-02
     -1.00  4.21E-02  3.96E-02  3.96E-02  4.21E-02
      0.00  3.97E-02  3.68E-02  3.63E-02  3.81E-02
      1.00  3.38E-02  3.18E-02  3.10E-02  3.13E-02
      2.00  2.97E-02  2.77E-02  2.65E-02  2.60E-02
      3.00  2.64E-02  2.47E-02  2.36E-02  2.30E-02
      4.00  2.43E-02  2.27E-02  2.18E-02  2.15E-02
      5.00  2.18E-02  2.08E-02  2.03E-02  2.03E-02
      6.00  2.01E-02  1.93E-02  1.90E-02  1.92E-02
      7.00  1.78E-02  1.74E-02  1.74E-02  1.78E-02
      8.00  1.58E-02  1.57E-02  1.58E-02  1.61E-02
      9.00  1.38E-02  1.39E-02  1.41E-02  1.44E-02
     10.00  1.21E-02  1.23E-02  1.25E-02  1.27E-02
     11.00  1.05E-02  1.08E-02  1.10E-02  1.11E-02
     12.00  9.34E-03  9.57E-03  9.71E-03  9.76E-03
     13.00  8.10E-03  8.41E-03  8.56E-03  8.54E-03
     14.00  7.20E-03  7.46E-03  7.56E-03  7.49E-03
     15.00  6.32E-03  6.59E-03  6.68E-03  6.58E-03
     16.00  5.71E-03  5.93E-03  5.98E-03  5.86E-03
     17.00  5.09E-03  5.32E-03  5.37E-03  5.24E-03
     18.00  4.64E-03  4.82E-03  4.84E-03  4.70E-03
     19.00  7.77E-03  5.36E-03  4.38E-03  4.24E-03
     20.00  3.84E-03  3.98E-03  3.98E-03  3.84E-03
     21.00  3.48E-03  3.62E-03  3.62E-03  3.48E-03
     22.00  3.20E-03  3.32E-03  3.31E-03  3.17E-03
     26.00  2.32E-03  2.38E-03  2.35E-03  2.23E-03
     30.00  1.68E-03  1.74E-03  1.72E-03  1.62E-03

 line no. 2   He I  4026.189    table no. 7  ne = 1.0E+17   nwl= 49

    -60.00  1.61E-03  1.84E-03  1.98E-03  2.01E-03
    -56.00  1.84E-03  2.11E-03  2.28E-03  2.32E-03
    -52.00  2.15E-03  2.44E-03  2.63E-03  2.69E-03
    -48.00  2.53E-03  2.84E-03  3.05E-03  3.13E-03
    -44.00  2.56E-03  3.33E-03  3.75E-03  3.66E-03
    -40.00  3.55E-03  3.93E-03  4.19E-03  4.30E-03
    -38.00  3.94E-03  4.29E-03  4.54E-03  4.67E-03
    -36.00  4.30E-03  4.67E-03  4.93E-03  5.06E-03
    -34.00  4.72E-03  5.09E-03  5.35E-03  5.48E-03
    -32.00  5.22E-03  5.55E-03  5.79E-03  5.93E-03
    -30.00  5.75E-03  6.04E-03  6.26E-03  6.40E-03
    -28.00  6.37E-03  6.58E-03  6.75E-03  6.88E-03
    -26.00  7.04E-03  7.15E-03  7.26E-03  7.37E-03
    -24.00  7.77E-03  7.76E-03  7.79E-03  7.86E-03
    -22.00  8.56E-03  8.39E-03  8.32E-03  8.35E-03
    -20.00  9.40E-03  9.04E-03  8.85E-03  8.82E-03
    -18.00  1.03E-02  9.71E-03  9.37E-03  9.26E-03
    -16.00  1.13E-02  1.04E-02  9.88E-03  9.70E-03
    -14.00  1.23E-02  1.11E-02  1.04E-02  1.01E-02
    -12.00  1.34E-02  1.19E-02  1.10E-02  1.06E-02
    -10.00  1.45E-02  1.26E-02  1.16E-02  1.13E-02
     -8.00  1.56E-02  1.35E-02  1.24E-02  1.21E-02
     -6.00  1.72E-02  1.45E-02  1.32E-02  1.30E-02
     -4.00  1.82E-02  1.52E-02  1.39E-02  1.39E-02
     -2.00  1.85E-02  1.54E-02  1.41E-02  1.42E-02
      0.00  1.72E-02  1.47E-02  1.36E-02  1.36E-02
      2.00  1.55E-02  1.34E-02  1.24E-02  1.23E-02
      4.00  1.35E-02  1.19E-02  1.10E-02  1.07E-02
      6.00  1.20E-02  1.06E-02  9.80E-03  9.49E-03
      8.00  1.07E-02  9.57E-03  8.88E-03  8.58E-03
     10.00  9.61E-03  8.70E-03  8.15E-03  7.90E-03
     12.00  8.61E-03  7.93E-03  7.52E-03  7.34E-03
     14.00  7.71E-03  7.24E-03  6.96E-03  6.85E-03
     16.00  6.89E-03  6.61E-03  6.44E-03  6.37E-03
