****** Levels
 -0.8993 -0.9118 -0.9250 -0.9390 -0.9540 -0.9699 -0.9869 -1.0052 -1.0249 -1.0419
 -1.0578 -1.0748 -1.0931 -1.1086 -1.1231 -1.1385 -1.1549 -1.1726 -1.1915 -1.2120
 -1.2341 -1.2520 -1.2707 -1.3079 -1.3445 -1.3826 -1.4210 -1.4596 -1.4981 -1.5366
 -1.5752 -1.6136 -1.6522 -1.6907 -1.7293 -1.7677 -1.8063 -1.8447 -1.8833 -1.9218
 -1.9604 -1.9988 -2.0373 -2.0758 -2.1143 -2.1528 -2.1914 -2.2299 -2.2684 -2.3069
 -2.3454 -2.3839 -2.4224 -2.4610 -2.4994 -2.5380 -2.5764 -2.6150 -2.6534 -2.6920
 -2.7305 -2.7669 -2.8008 -2.8485 -2.8872 -2.8874
   7 139   1 217    0    0    0         3.1186e-19       0.0000e+00
 -0.0183 -0.0057  0.0070  0.0196  0.0323  0.0450  0.0577  0.0704  0.0830  0.0957
  0.1084  0.1211  0.1338  0.1466  0.1593  0.1720  0.1847  0.1974  0.2102  0.2229
  0.2356  0.2484  0.2611  0.2738  0.2866  0.2993  0.3121  0.3248  0.3376  0.3504
  0.3631  0.3759  0.3886  0.4014  0.4142  0.4270  0.4397  0.4525  0.4653  0.4781
  0.4908  0.5036  0.5164  0.5292  0.5420  0.5548  0.5675  0.5803  0.5931  0.6059
  0.6187  0.6315  0.6443  0.6571  0.6699  0.6827  0.6955  0.7083  0.7211  0.7339
  0.7467  0.7595  0.7723  0.7851  0.7980  0.8108  0.8236  0.8364  0.8492  0.8620
  0.8748  0.8876  0.9005  0.9133  0.9261  0.9389  0.9517  0.9645  0.9774  0.9902
  1.0030  1.0158  1.0286  1.0415  1.0543  1.0671  1.0799  1.0927  1.1056  1.1184
  1.1312  1.1440  1.1569  1.1697  1.1825  1.1953  1.2082  1.2210  1.2338  1.2466
  1.2595  1.2723  1.2851  1.2980  1.3108  1.3236  1.3364  1.3493  1.3621  1.3749
  1.3878  1.4006  1.4134  1.4263  1.4391  1.4519  1.4584
 -0.5060 -0.4011 -0.3078 -0.3308 -0.3806 -0.3737 -0.3634 -0.3796 -0.4075 -0.4172
 -0.4162 -0.4237 -0.4353 -0.4426 -0.4490 -0.4541 -0.4556 -0.4544 -0.4501 -0.4366
 -0.4033 -0.3145 -0.0165  0.4902  0.8285  0.8219  0.5006 -0.0338 -0.4626 -0.6293
 -0.6944 -0.7333 -0.7604 -0.7812 -0.8020 -0.8284 -0.8560 -0.8758 -0.8918 -0.9081
 -0.9241 -0.9413 -0.9618 -0.9811 -0.9985 -1.0166 -1.0351 -1.0536 -1.0722 -1.0911
 -1.1098 -1.1281 -1.1469 -1.1670 -1.1858 -1.2019 -1.2190 -1.2374 -1.2572 -1.2786
 -1.2983 -1.3166 -1.3363 -1.3576 -1.3895 -1.4279 -1.4641 -1.5026 -1.5410 -1.5795
 -1.6181 -1.6565 -1.6951 -1.7336 -1.7722 -1.8106 -1.8492 -1.8876 -1.9262 -1.9646
 -2.0032 -2.0416 -2.0802 -2.1187 -2.1572 -2.1957 -2.2343 -2.2727 -2.3113 -2.3498
 -2.3883 -2.4268 -2.4653 -2.5039 -2.5423 -2.5809 -2.6193 -2.6579 -2.6963 -2.7349
 -2.7733 -2.8119 -2.8503 -2.8889 -2.9274 -2.9660 -3.0045 -3.0430 -3.0815 -3.1200
 -3.1585 -3.1970 -3.2355 -3.2721 -3.2985 -3.3535 -3.3732
   8 139   1 217    0    0    0         3.1186e-19       0.0000e+00
 -0.0183 -0.0057  0.0070  0.0196  0.0323  0.0450  0.0577  0.0704  0.0830  0.0957
  0.1084  0.1211  0.1338  0.1466  0.1593  0.1720  0.1847  0.1974  0.2102  0.2229
  0.2356  0.2484  0.2611  0.2738  0.2866  0.2993  0.3121  0.3248  0.3376  0.3504
  0.3631  0.3759  0.3886  0.4014  0.4142  0.4270  0.4397  0.4525  0.4653  0.4781
